index,CPIAUCSL_QoQ,CPILFESL_QoQ,PPIACO_QoQ,CL=F_QoQ,GDP_QoQ,GDPC1_QoQ,INDPRO_QoQ,UNRATE_QoQ,PAYEMS_QoQ,MANEMP_QoQ,ICSA_QoQ,IC4WSA_QoQ,RRSFS_QoQ,^GSPC_QoQ,^VIX_QoQ,DX-Y.NYB_QoQ,M2SL_QoQ,TB6SMFFM,T10Y2Y,T2Y3M,T5Y2Y,prev1_decision,prev2_decision,unemp_idx,b_idx,ir_idx,pmi_QoQ
1997-03-31,0.4399748585795171,0.5973715651135025,-1.3942680092951187,,1.2456035403402899,0.6454431985977394,1.9934812838924287,-3.703703703703709,0.6999991745292755,0.3239990742883503,-8.963585434173671,-9.759547383309764,1.4326770778834597,2.2113028996355144,5.831736658246789,7.416648778513868,1.1155921018174197,-0.13,0.47,0.9399999999999995,0.3200000000000003,5.19,5.25,112.0,89.0,51.0,-2.5362318840579823
1997-06-30,0.25031289111387967,0.5938242280284944,-0.07855459544382493,,1.867469123143306,1.665217830555843,1.1117629691952624,-3.8461538461538547,0.6762793976604842,0.2710495963091031,-0.9230769230769265,2.0376175548589393,-0.2960544909841212,16.908815030229785,-2.755188436401379,1.0029528462828452,1.16026105873821,-0.43,0.43,1.0199999999999996,0.29000000000000004,5.5,5.51,109.0,90.0,37.0,2.044609665427521
1997-09-30,0.6242197253433224,0.47225501770955525,0.2358490566037652,,1.6903504884769882,1.2485689750959317,2.8016055721323374,-1.9999999999999907,0.617997655028657,0.4486110312302394,-1.552795031055898,-3.149001536098306,1.2500974424026756,7.020359900136075,6.4096568358336325,1.505176616459547,1.7178699436763978,-0.45,0.32,0.7999999999999998,0.23000000000000043,5.54,5.52,118.0,95.0,54.0,-1.821493624772308
1997-12-31,0.3722084367245859,0.5875440658049458,-0.5490196078431375,,1.1899585158325232,0.8538602727445443,2.134880358686231,-4.081632653061229,0.7881853125632166,0.6985399370168954,-4.416403785488954,-0.6344171292624878,0.005599378468978955,2.4438352612679237,4.801398467027851,2.6155914937318947,1.5051219450806785,-0.26,0.09,0.41999999999999993,0.04999999999999982,5.52,5.5,114.0,93.0,55.0,1.1131725417439675
1998-03-31,0.12360939431395046,0.5841121495327117,-1.6561514195583604,,1.1473199521738087,1.0037531320823412,0.665998281294744,0.0,0.4945844607343375,0.2843009040768729,2.970297029702973,0.5586592178770999,0.6977834701604735,13.53214640060001,0.8746317470669895,1.8564961824317106,2.018398670931587,-0.45,0.07,0.39999999999999947,0.05000000000000071,5.51,5.56,117.0,98.0,70.0,-2.9357798165137616
1998-06-30,0.4938271604938427,0.5807200929152101,0.0801924619085792,,1.164148568541301,0.9256878799962953,0.40181641412344593,-4.255319148936176,0.7278392521871124,-0.1700969552644982,20.512820512820507,7.301587301587298,2.022546879995546,2.912635881126624,-18.620975874244138,-0.3251249567041259,1.696521887076785,-0.44,-0.05,0.39999999999999947,0.0,5.49,5.45,114.0,99.0,57.0,-7.561436672967869
1998-09-30,0.4299754299754266,0.5773672055427337,-0.8012820512820484,,1.6878827260535578,1.258940271371034,1.560446334415455,2.2222222222222143,0.5298391446429074,-0.28397796331004477,-21.808510638297875,-10.059171597633132,-0.603591574243123,-10.303919386909522,107.76257059899845,-4.942176623993233,1.9980401998040076,-0.88,0.14,-0.07000000000000028,-0.04999999999999982,5.55,5.54,110.0,89.0,67.0,-0.4089979550102152
1998-12-31,0.5504587155963359,0.6888633754305484,-0.8077544426494332,,1.8955395387199703,1.609196570958149,0.9990430488487023,-4.347826086956507,0.6714321782490762,-0.6151392606937423,14.28571428571428,3.9473684210526327,2.7792627928335367,20.86704837369615,-40.366301291025806,-2.0796506582921315,2.5282939288141293,-0.28,0.11,0.009999999999999787,-0.05999999999999961,4.83,5.07,103.0,79.0,81.0,-3.901437371663252
1999-03-31,0.24330900243310083,0.17103762827821445,-0.16286644951140072,,1.2663128251361622,0.9394337487217186,1.2099721971183808,-4.545454545454552,0.5008033230142317,-0.4642099833801372,-11.309523809523814,-4.193037974683545,1.4317437665464006,4.648439718875719,-4.7502041105159325,6.29712267227307,1.3026784898071186,-0.34,0.26,0.47999999999999954,0.08999999999999986,4.76,4.63,108.0,88.0,63.0,11.965811965811968
1999-06-30,0.7281553398058138,0.512236767216856,2.1207177814029476,,1.2168706932512041,0.8347428958686454,0.7709938859661758,2.3809523809523725,0.6628507260165062,-0.426070935052969,-2.348993288590606,-2.8901734104046284,1.1709093777941382,6.711907627513258,-9.32932095847302,2.7472527891306164,1.7010332536208983,0.06,0.28,0.9000000000000004,0.1899999999999995,4.74,4.74,110.0,93.0,51.0,6.488549618320616
1999-09-30,1.0843373493975905,0.679501698754259,2.2364217252396124,,1.683943562025192,1.3258832295057754,0.6096604255770632,-2.3255813953488302,0.5329862725047319,-0.06938822713079551,5.154639175257736,-1.5306122448979553,1.1995971017318086,-6.556374074719617,20.483639941055777,-4.190566477916113,1.3487133984028343,-0.34,0.27,0.8399999999999999,0.13999999999999968,5.07,4.99,108.0,89.0,37.0,2.1505376344086
1999-12-31,0.5959475566150285,0.5061867266591635,-0.15625000000000222,,2.204513728516,1.6406670865683814,2.6343424914507363,-4.761904761904767,0.77905865672101,-0.017359101955793932,-12.418300653594772,-3.799654576856648,2.658430241891474,14.54265147564322,-3.030304850010035,3.3793401665475065,1.5430747679916035,0.14,0.21,0.7399999999999993,0.09000000000000075,5.42,5.2,110.0,91.0,39.0,1.403508771929829
2000-03-31,1.3033175355450233,0.7274762171236793,2.3474178403755985,,1.0303864509787708,0.36279340872638066,0.6609210480288397,0.0,0.6277574302470557,0.1331095549510941,1.4925373134328401,-1.3464991023339312,0.6630345716233776,1.9962536024970223,-2.150969125102875,3.5044660828223995,1.5605802599530039,0.0,-0.47,0.6699999999999999,-0.03000000000000025,5.73,5.45,117.0,94.0,30.0,-5.017301038062283
2000-06-30,0.7017543859649145,0.6111111111111178,2.2935779816513735,,2.4548750827194654,1.8212878131352639,0.9977954671329226,0.0,0.34801373818424963,-0.04045775054907219,8.823529411764696,5.9144676979071775,-1.3353549036543622,-2.934777039493852,-18.954788797732757,1.3277635281375932,1.3137508754802019,-0.56,-0.35,0.6200000000000001,-0.1800000000000006,6.27,6.02,113.0,92.0,30.0,-6.3752276867031
2000-09-30,0.8130081300812941,0.662617338487026,0.6726457399103047,,0.6874212019844617,0.10193258635609048,-0.020537236913709123,-2.500000000000002,0.2089927458315044,-0.3816131830008618,-1.3513513513513487,3.092783505154628,0.6902545628597601,-1.2436385345754974,5.271231990979053,5.999629241690707,1.7114965644377422,-0.54,-0.18,-0.09999999999999964,-0.15000000000000036,6.5,6.54,113.0,90.0,45.0,-3.3073929961089377
2000-12-31,0.5760368663594528,0.5485463521667677,1.1135857461024523,-13.156193431600727,1.1395340159805478,0.5970387927816567,-0.6850736749954511,0.0,0.2856322447067461,-0.27860003482500506,20.890410958904116,15.999999999999993,-1.2021666520722007,-8.091136134005328,30.529901700609496,-3.2582803014624684,1.4911539966634413,-0.72,0.01,-0.5900000000000007,-0.17999999999999972,6.51,6.51,109.0,81.0,51.0,-11.670020120724356
2001-03-31,0.8591065292096189,0.7637752318603308,-0.22026431718060735,-1.4925359325276832,0.33046996936680895,-0.3277988076401672,-1.393892731334534,10.256410256410264,0.026372102836136335,-1.4143530644316393,9.915014164305958,11.494252873563227,-0.6147281521436398,-12.114859703465342,6.666662878016427,7.1285189503691,2.9871948373480395,-1.03,0.75,-0.20000000000000018,0.2999999999999998,5.49,5.98,102.0,58.0,111.0,-1.8223234624145768
2001-06-30,0.9085746734809774,0.7038440714672412,-0.29433406916851146,-0.5681803814307163,1.2298582524110424,0.624502930243831,-1.4028344415952354,4.651162790697683,-0.3404870773101476,-2.509151021372058,1.546391752577314,1.8041237113401998,0.5159728636493943,5.51998580178914,-33.44972111685388,1.7551312178475165,2.076888214546102,-0.52,1.17,0.5100000000000002,0.7299999999999995,4.21,4.8,107.0,60.0,101.0,0.2320185614849146
2001-09-30,0.22509848058525073,0.5913978494623606,-1.6236162361623507,-10.742855980282739,-0.00924615529767081,-0.40063919531907466,-1.232107871255761,11.111111111111116,-0.4051428960158421,-2.404166414340214,31.218274111675125,12.215189873417721,-1.76114579042429,-14.982281868783042,67.52361594883742,-4.981995254993176,3.378182730729873,-0.44,1.74,0.43000000000000016,1.0,3.65,3.77,108.0,56.0,99.0,6.944444444444442
